config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_base,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01994337989014353,0.0644532344805695,0.003756481033564691,0.85,0.15,0.9800566201098565
inter_0.25,400,3,2,100,0.0,0.25,0,0.3,0.0,1.0,1.001218090935745,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02011963734412484,0.06933727904043174,0.004845539199935154,0.91,0.09,0.9810984535916202
inter_0.5,400,3,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0025377909425992,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.018372139123432125,0.07619487400519562,0.006763906277637243,0.92,0.08,0.9841656518191668
inter_1.0,400,3,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0058498827894475,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01433456056998292,0.1001925698362417,0.014336876987960974,0.94,0.06,0.9915153222194648
hete_0.15,400,3,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0008539467637343,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.018693345605415915,0.06641079268961728,0.004263324808659212,0.88,0.12,0.9821606011583185
hete_0.3,400,3,2,100,0.0,0.0,0,0.3,0.3,1.0,1.001763974339227,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.019485489362915758,0.07011409680717046,0.005120948133619035,0.9,0.1,0.9822784849763113
hete_0.5,400,3,2,100,0.0,0.0,0,0.3,0.5,1.0,1.0031559259396667,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020170218322126735,0.07767953539216042,0.00693098580896189,0.91,0.09,0.9829857076175398
noise_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.010448772702402988,0.03290812093355848,0.0009737675723912282,0.9,0.1,0.989551227297597
noise_1.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.018495412672527495,0.06423287917091372,0.0037837824766581113,0.85,0.15,0.9815045873274726
noise_2.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.03176915120996568,0.12733886335563194,0.015205907152102635,0.88,0.12,0.9682308487900344
rho_0.3,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.021240218928066573,0.06422014797822641,0.0036730805062331,0.88,0.12,0.9787597810719336
rho_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.02081897840957723,0.06439059770211326,0.0037127192104169505,0.88,0.12,0.9791810215904226
rho_0.7,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020083812625243707,0.06665628653992976,0.004039701005727325,0.84,0.16,0.9799161873747562
s1_0.5,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.03760490893815012,0.12734882614977303,0.014803594345478548,0.87,0.13,0.96239509106185
s1_1.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.02234478999526361,0.06766909316083404,0.004079816529277203,0.83,0.17,0.9776552100047364
s1_2.0,400,3,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.012257667502759499,0.03418168563466471,0.0010181372202188376,0.85,0.15,0.9877423324972405
