config_name,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,0.0,0.0,0,0.3,0.0,1.0,1.0,0.012318273066697083,0.21650365895499124,0.046722094489553445,0.96,0.98,1.012318273066697
1_非线性,1.0,0.0,0,0.3,0.0,1.0,1.0,-0.005236902810681676,0.3363287958124357,0.11308963374159456,0.94,0.86,0.9947630971893183
2_交互,0.0,0.5,0,0.3,0.0,1.0,1.0,0.07742080013187902,0.23811230080771062,0.050703487502881305,0.96,0.98,1.077420800131879
3_稀疏性,0.0,0.0,5,0.3,0.0,1.0,1.0,0.03067035241714766,0.21635254219129388,0.04586775199524355,0.96,0.98,1.0306703524171477
4_偏态,0.0,0.0,0,2.0,0.0,1.0,1.0,0.02594932096531899,0.2168130672111858,0.04633453885496101,0.96,0.98,1.025949320965319
5_异质性,0.0,0.0,0,0.3,0.3,1.0,1.0,0.05510610964224871,0.22758578234477758,0.04875860500558093,0.96,0.98,1.0551061096422487
