config_name,theta_hat,se,true_effect,true_theta,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_base,1.0145656178917062,0.07632588624606179,1.0,1.0,0.19083457275227814,0,60,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.058439070138898,0.06381025522737854,1.0,1.0,0.9158256761496851,1,61,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9836956483032777,0.06578695194037051,1.0,1.0,-0.24783564545596515,2,62,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9858812958610954,0.06280414245234354,1.0,1.0,-0.22480530085444628,3,63,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9910090466136035,0.07759544414108925,1.0,1.0,-0.11586960402016121,4,64,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.7347692704617944,0.06223918688410931,1.0,1.0,-4.261474849150437,5,65,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.081337418924078,0.07347674901480401,1.0,1.0,1.106981732516368,6,66,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,0.9374008202788386,0.07448111823245233,1.0,1.0,-0.8404704602553367,7,67,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.1510268464351654,0.06352452695683107,1.0,1.0,2.3774572384899093,8,68,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0249640455107925,0.06630332027503709,1.0,1.0,0.3765127509035367,9,69,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0438138504075196,0.08195292850540192,1.0,1.0,0.5346221447673054,10,70,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.056209490451632,0.0719818459302894,1.0,1.0,0.7808842594293544,11,71,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_base,1.0273124344650904,0.07346782346274319,1.0,1.0,0.3717604956534606,12,72,200,20,2,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
